source,region,name,rating_raw,review_count_raw,location,price_range,categories,snippet
Yelp,Louth,Country Bake,4.4,(9 reviews),Dalkey,€€,"“Dublin feel to it, the staff are really friendly and the smell of thebaked goodsis delicious.”more, Bakeries","“Dublin feel to it, the staff are really friendly and the smell of the baked goods is delicious.” more"
Yelp,Louth,Harvest Home Bakery & Cafe,4.0,(4 reviews),Trim,,"“Cute corner shoppe with gorgeousbaked goodsand (owner's) homemade jam attractively displayed.”more, Coffee & Tea Shops, Bakeries, Breakfast & Brunch",“Cute corner shoppe with gorgeous baked goods and (owner's) homemade jam attractively displayed.” more
Yelp,Louth,Swans On The Green,4.8,(4 reviews),Naas,€,"“Highly recommend this lovely grocery store,bakeryand cafe.”more, Coffee & Tea Shops, Wineries","“Highly recommend this lovely grocery store, bakery and cafe.” more"
Yelp,Louth,Claudia's Bakery,until 21:00,,Blackrock,,Bakeries,
Yelp,Louth,Matilda's Bakery & Delicatessen,5.0,(1 review),Carrickmacross,,"“Excellent spot. Great selection of drinks and food. Very friendly staff, clean and well run. Go here. You will not regret it”more, Bakeries, Delis","“Excellent spot. Great selection of drinks and food. Very friendly staff, clean and well run. Go here. You will not regret it” more"
Yelp,Louth,The Butlers Pantry,4.7,(6 reviews),Irishtown,€€€,"“A one of a kindbakery! Always delicious and fresh. They have a variety of cheeses and homemade...”more, Bakeries",“A one of a kind bakery ! Always delicious and fresh. They have a variety of cheeses and homemade...” more
Yelp,Louth,The Country Kitchen Home Bakery,,,Ashbourne,,Bakeries,
Yelp,Louth,Savage's Home Bakery & Deli,5.0,(1 review),Newry,,"“It has a few tables for sit - in and it's also a bakery selling savoury and sweetbaked goods.”more, Bakeries",“It has a few tables for sit - in and it's also a bakery selling savoury and sweet baked goods .” more
Yelp,Louth,Gourmet Bakery,,,Naas,,Bakeries,
Yelp,Louth,Tasty Treats Ballyfermot,4.6,(5 reviews),Ballyfermot,€,"“The freshest of cream, man size slices and super selection ofbaked goods.”more, Bakeries","“The freshest of cream, man size slices and super selection of baked goods .” more"
Yelp,Louth,Sunray Home Bakeries,,,Dundalk,,Bakeries,
Yelp,Louth,Oscar's Home Bakery,until 18:00,,Trim,,Bakeries,
Yelp,Louth,The Bakery,4.2,(26 reviews),Temple Bar,€,"“It is an entirely different species of food altogether. The bread isfreshly bakedevery morning and...”more, Bakeries, Coffee & Tea Shops",“It is an entirely different species of food altogether. The bread is freshly baked every morning and...” more
Yelp,Louth,Al's Bakery,5.0,(1 review),Terenure,€,"“this is the bestbakeryI've ever been to!! The price does not even match the quality of the goods...”more, Desserts, Cake Shop & Patisserie Shops, Bakeries",“this is the best bakery I've ever been to!! The price does not even match the quality of the goods...” more
Yelp,Louth,Tillies Cafe,5.0,(4 reviews),Clontarf,,"“There's nothing that makes me miss emigrating more than going somewhere were everyone knows each other, that's literally 10 minutes from the house you…”more, Cafes, Bakeries","“There's nothing that makes me miss emigrating more than going somewhere were everyone knows each other, that's literally 10 minutes from the house you…” more"
Yelp,Louth,The Natural Bakery,3.5,(6 reviews),Stillorgan,€€€,"“I also tried ordering acustomized cakethat was done on time and looked exactly like the one...”more, Bakeries",“I also tried ordering a customized cake that was done on time and looked exactly like the one...” more
Yelp,Louth,Crumbs,5.0,(1 review),Moira,,"“Absolutely beautiful, indulgent,sweet treats. In particular the carrot, red velvet, and vanilla...”more, Bakeries","“Absolutely beautiful, indulgent, sweet treats . In particular the carrot, red velvet, and vanilla...” more"
Yelp,Louth,Massey's of Saintfield,4.5,(2 reviews),Saintfield,,"“I think my whole life is generally an oxymoron... To be fair, there is a smallbakerysection, plus...”more, Delis, Supermarkets, Meat Shops","“I think my whole life is generally an oxymoron... To be fair, there is a small bakery section, plus...” more"
Yelp,Louth,Rosehip Cafe Bakery,4.0,(1 review),Banbridge,,"“Thebakerywas lively, with many local families picking up delicious treats and snacks.”more, Cafes, Bakeries","“The bakery was lively, with many local families picking up delicious treats and snacks.” more"
Yelp,Louth,McCloskey & Sons,,,Drogheda,,Bakeries,
Yelp,Louth,Deco Bake,4.0,(1 review),Clane,,"“For everything baking fun for the kids friendly staff a little bit expensive The cafe need more work”more, Bakeries",“For everything baking fun for the kids friendly staff a little bit expensive The cafe need more work” more
Yelp,Louth,Cookie Jar,5.0,(1 review),Newcastle,,"“Well run familybakerywith a good range of bread, cakes, pastries and sandwiches.”more, Bakeries","“Well run family bakery with a good range of bread, cakes, pastries and sandwiches.” more"
Yelp,Louth,Little Cozy Pace,5.0,(1 review),Clonsilla,€€,"“Love this place great atmosphere friendly staff and Fresh Fresh Fresh food x AmazingBakeryand best...”more, Coffee & Tea Shops",“Love this place great atmosphere friendly staff and Fresh Fresh Fresh food x Amazing Bakery and best...” more
Yelp,Louth,Thunders Home Bakery,5.0,(1 review),Drumcondra,€€,"“Always the freshest breads and cakes here! They are so so nice! My favourite cake is the jam buns and also their coffee cake... I could eat the…”more, Coffee & Tea Shops, Delicatessen, Bakeries",“Always the freshest breads and cakes here! They are so so nice! My favourite cake is the jam buns and also their coffee cake... I could eat the…” more
Yelp,Louth,Maginn's Bakery,,,Newry,,Bakeries,
Yelp,Louth,The Shelbourne,3.8,(4 reviews),Newry,££,"“but M&S is far better quality, less ingredients and far cheaper - a localbakeryshould be able to...”more, Bakeries","“but M&S is far better quality, less ingredients and far cheaper - a local bakery should be able to...” more"
Yelp,Louth,Thunders Home Bakery & Deli,4.0,(2 reviews),Crumlin,,"“Was looking for some sort of pastry but only saw cream cakes, so I got a scone instead. I was well impressed with the price of just 60c - she buttered…”more, Delicatessen, Bakeries","“Was looking for some sort of pastry but only saw cream cakes, so I got a scone instead. I was well impressed with the price of just 60c - she buttered…” more"
Yelp,Louth,The Velveteen Rabbit Cafe,5.0,(1 review),Newry,,"“and blast nevertheless we got a £10 treat box with all sorts ofsweet treats, cakes, tarts and...”more, Cafes","“and blast nevertheless we got a £10 treat box with all sorts of sweet treats , cakes, tarts and...” more"
Yelp,Louth,Cafe Grange,4.8,(5 reviews),Naas,€€,"“Stopped off during a snow storm. Excellent food and even better service! Eggs were perfect. Muffins were delightful and coffee was delicious.”more, Coffee & Tea Shops, Bakeries",“Stopped off during a snow storm. Excellent food and even better service! Eggs were perfect. Muffins were delightful and coffee was delicious.” more
Yelp,Louth,Cakebox,1.4,(5 reviews),Dún Laoghaire,€€,"“Right, impending nuptials and all that means we have been looking at some very unusual shops... not that the shops themselves are odd you understand,…”more, Bakeries","“Right, impending nuptials and all that means we have been looking at some very unusual shops... not that the shops themselves are odd you understand,…” more"
Yelp,Louth,Shaw's Home Bakery,5.0,(1 review),Newtownards,,"“Shaw's HomeBakeryis an independent business and makes a real change from the traditional bakeries...”more, Bakeries",“Shaw's Home Bakery is an independent business and makes a real change from the traditional bakeries...” more
Yelp,Louth,Monument Bakery,,,Skerries,,Bakeries,
Yelp,Louth,Boyle's Home Bakery,4.0,(3 reviews),Belfast,,"“Had been going to a run downbakeryfor years and then found this fantastic shop.”more, Bakeries",“Had been going to a run down bakery for years and then found this fantastic shop.” more
Yelp,Louth,Avoca,4.2,(6 reviews),Dunboyne,,"“What's not like..... fab food cooked freshly, amazingbakery, great larder staples in the food...”more, Cafes, Garden Centres, Delis","“What's not like..... fab food cooked freshly, amazing bakery , great larder staples in the food...” more"
Yelp,Louth,Bread Naturally,until 18:00,,Raheny,,Bakeries,
Yelp,Louth,Annavilles Home Bakery,,,Navan,,Bakeries,
Yelp,Louth,Skellys Mace,,,Ballyjamesduff,,"Delis, Bakeries",
Yelp,Louth,Lucy's Sweet Treats,until 17:00,,Newry,,"Desserts, Caterers, Bakeries",
Yelp,Louth,Baker Street Bakery,3.5,(4 reviews),Dun Laoghaire,,"“A very welcome newbakeryin Glasthule with a great range of bread and pastries.”more, Bakeries",“A very welcome new bakery in Glasthule with a great range of bread and pastries.” more
Yelp,Louth,Thunders Home Bakery,5.0,(1 review),Stoneybatter,,"“I don't know how you could give this place anything lower than a five star perfect marking! Here's why: - The cakes. Seriously. The cakes. There is a…”more, Coffee & Tea Shops, Delicatessen, Bakeries",“I don't know how you could give this place anything lower than a five star perfect marking! Here's why: - The cakes. Seriously. The cakes. There is a…” more
Yelp,Louth,Mackey's Bakery and Coffee Shop,3.3,(4 reviews),Lisburn,££,"“Great service and food was excellent. Lovely warm familybakerywith eating area at the back of the...”more, Bakeries",“Great service and food was excellent. Lovely warm family bakery with eating area at the back of the...” more
Yelp,Louth,The Bread Box,5.0,(1 review),Dromore,,"“It's been a month and a half since I visited thisbakery, and I just can't stop thinking about it.”more, Bakeries","“It's been a month and a half since I visited this bakery , and I just can't stop thinking about it.” more"
Yelp,Louth,Caffe Letterario Gatta Nera,5.0,(3 reviews),Bray,,"“Note: their fabulous bread selection comes fresh daily from the Firehousebakeryin Delgany.”more, Wine Bars, Cafes",“Note: their fabulous bread selection comes fresh daily from the Firehouse bakery in Delgany.” more
Yelp,Louth,Mangan's Home Bakery & Sandwich Bar,,,Navan,,Coffee & Tea Shops,
Yelp,Louth,Caffrey John,,,Shanlis,,Bakeries,
Yelp,Louth,Thunders Home Bakery,until 18:00,,Ballymun,,"Desserts, Donuts, Bakeries",
Yelp,Louth,The Bakery by The Cupcake Bloke,5.0,(2 reviews),Dolphins Barn,,"“Great selection of cupcakes, breads and othersweet treatsalong with lots of other great products.”more, Bakeries","“Great selection of cupcakes, breads and other sweet treats along with lots of other great products.” more"
Yelp,Louth,Take the Cake,until 17:00,,Mulhuddart,,"Custom Cakes, Cupcakes, Bakeries",
Yelp,Louth,The Cake Cuppery,until 17:00,,Westmanstown,,Bakeries,
Yelp,Louth,Thunders Home Bakery & Deli,2.8,(4 reviews),Clontarf,,"“I would like to say that I like thisbakery, as on the surface, everything about it is absolutely...”more, Bakeries","“I would like to say that I like this bakery , as on the surface, everything about it is absolutely...” more"
Yelp,Louth,The Bakehouse,4.3,(285 reviews),North Inner City,€,"“Thefreshly bakedbread was amazing, black pudding was delicious and well everything was just...”more, Bakeries, Coffee & Tea Shops, Breakfast & Brunch","“The freshly baked bread was amazing, black pudding was delicious and well everything was just...” more"
Yelp,Louth,Fothergills,4.5,(11 reviews),Rathgar,€€,"“What is great is that they also sell lovely jams andfreshly bakedcroissants, cookies and muffins.”more, Delis, Specialty Food, Bakeries, Delicatessen","“What is great is that they also sell lovely jams and freshly baked croissants, cookies and muffins.” more"
Yelp,Louth,Kylemore Bakery,,,Navan,,Bakeries,
Yelp,Louth,Saintfield Griddle & Coffee House,4.5,(2 reviews),Ballynahinch,,"“in England but every time I'm in N Ireland I have to get wheaten farls from this little homebakery.”more, Coffee & Tea Shops",“in England but every time I'm in N Ireland I have to get wheaten farls from this little home bakery .” more
Yelp,Louth,The California Market Bakery,,,Newry,,Bakeries,
Yelp,Louth,Rachel's Café,3.4,(5 reviews),Townparks South,€,"“Make a favor to yourself and order the homemade beef burger! It was super tasty! We just randomly decided to walk in and I don't regret. Tons of fries…”more, Coffee & Tea Shops, Bakeries",“Make a favor to yourself and order the homemade beef burger! It was super tasty! We just randomly decided to walk in and I don't regret. Tons of fries…” more
Yelp,Louth,Bread Naturally,5.0,(6 reviews),Tallaght,€€,"“Side comparison: people arguably think Bread 41 is the best in town and thatbakeryis amazing too.”more, Bakeries",“Side comparison: people arguably think Bread 41 is the best in town and that bakery is amazing too.” more
Yelp,Louth,Oakley Fayre,4.0,(3 reviews),Downpatrick,££,"“With a menu comprising a great mix of traditional Irish breakfast, lunch andbakery itemsand...”more, Bakeries","“With a menu comprising a great mix of traditional Irish breakfast, lunch and bakery items and...” more"
Yelp,Louth,Bread & Butter,4.0,(7 reviews),Drumcondra,€,"“Coffee shop,bakeryand gourmet food store all rolled into a tiny shop.”more, Cake Shop & Patisserie Shops, Cafes, Sandwiches","“Coffee shop, bakery and gourmet food store all rolled into a tiny shop.” more"
Yelp,Louth,Manning's Bakery,4.2,(6 reviews),Tallaght,€€,"“It's a tribute to the hard work the staff at Manning'sBakeryin The Square have done to keep foot...”more, Bakeries, Donuts, Coffee & Tea Shops",“It's a tribute to the hard work the staff at Manning's Bakery in The Square have done to keep foot...” more
Yelp,Louth,Thunders Home Bakery,until 17:30,,Windy Arbour,,"Coffee & Tea Shops, Delicatessen, Bakeries",
Yelp,Louth,Queen of Tarts,4.4,(543 reviews),South Inner City,€€,"“Best place for anyone who likes a bit of cake or chocolate!Delicious pastries, great coffee and...”more, Desserts, Tea Rooms, Breakfast & Brunch","“Best place for anyone who likes a bit of cake or chocolate! Delicious pastries , great coffee and...” more"
Yelp,Louth,Bácús Bakery,5.0,(1 review),North Inner City,,"“Bakery is the perfect stop for a quick breakfast, some coffee/tea, or some deliciousbaked goods.”more, Cafes, Breakfast & Brunch, Bakeries","“Bakery is the perfect stop for a quick breakfast, some coffee/tea, or some delicious baked goods .” more"
Yelp,Louth,The Bretzel Bakery,4.4,(37 reviews),Harcourt,€€,"“I love coming here at the weekend to buy fresh bread rolls andsweet treats.”more, Bakeries, Breakfast & Brunch",“I love coming here at the weekend to buy fresh bread rolls and sweet treats .” more
Yelp,Louth,Ryans Bakery,,,Ashbourne,,Bakeries,
Yelp,Louth,Moira Bakery,4.0,(3 reviews),Moira,£,"“I have bought my lunch from MoiraBakeryon numerous occasions and have never been disappointed.”more, Bakeries",“I have bought my lunch from Moira Bakery on numerous occasions and have never been disappointed.” more
Yelp,Louth,The Baking Academy Ireland,4.5,(2 reviews),Palmerstown,,"“The provision ofbaked goodsin the tea break is a nice touch!”more, Cookery Schools, Bakeries",“The provision of baked goods in the tea break is a nice touch!” more
